Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Tue Aug 18 21:44:29 2026,1,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,90, 159, 81, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 48, 1
Tue Aug 18 21:44:34 2026,2,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,90, 155, 83, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 255, 1
Tue Aug 18 21:44:38 2026,3,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,88, 155, 81, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 19, 1
Tue Aug 18 21:44:42 2026,4,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,90, 155, 83, 160, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 224, 1
Tue Aug 18 21:44:47 2026,5,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,88, 154, 81, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 255, 1
Tue Aug 18 21:44:51 2026,6,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,88, 155, 81, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 229, 1
Tue Aug 18 21:44:56 2026,7,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,88, 154, 81, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 80, 1
Tue Aug 18 21:45:00 2026,8,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,88, 155, 85, 156, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 208, 1
Tue Aug 18 21:45:05 2026,9,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,88, 155, 85, 157, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 207, 1
Tue Aug 18 21:45:09 2026,10,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,88, 156, 83, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 189, 1
Tue Aug 18 21:45:13 2026,11,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,90, 153, 83, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 64, 1
Tue Aug 18 21:45:18 2026,12,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,88, 154, 81, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 210, 1
Tue Aug 18 21:45:22 2026,13,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,88, 160, 81, 167, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 79, 1
Tue Aug 18 21:45:27 2026,14,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,88, 155, 83, 168, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 214, 1
Tue Aug 18 21:45:31 2026,15,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,90, 155, 81, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 226, 1
Tue Aug 18 21:45:36 2026,16,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,88, 162, 83, 163, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 85, 1
Tue Aug 18 21:45:40 2026,17,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0,90, 154, 81, 162, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 64, 1
Tue Aug 18 21:45:44 2026,18,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0,88, 155, 79, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 67, 1
Tue Aug 18 21:45:49 2026,19,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0,86, 154, 81, 158, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 69, 1
Tue Aug 18 21:45:53 2026,20,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0,88, 156, 83, 164, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 207, 1
Tue Aug 18 21:45:58 2026,21,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0,88, 154, 79, 159, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 9, 51, 1
Tue Aug 18 21:46:02 2026,22,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0,90, 155, 83, 161, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 185, 1
Tue Aug 18 21:46:07 2026,23,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0,90, 156, 85, 155, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 10, 94, 1
