Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Aug  8 10:51:16 2026,1,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,62, 141, 57, 139, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 15, 240, 1
Sat Aug  8 10:51:18 2026,2,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,62, 141, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 15, 222, 1
Sat Aug  8 10:51:19 2026,3,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,62, 142, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 15, 221, 1
Sat Aug  8 10:51:20 2026,4,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,62, 141, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 15, 223, 1
Sat Aug  8 10:51:22 2026,5,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,62, 141, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 15, 223, 1
Sat Aug  8 10:51:23 2026,6,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,62, 142, 57, 140, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 15, 240, 1
Sat Aug  8 10:51:24 2026,7,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,62, 142, 57, 140, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 15, 217, 1
Sat Aug  8 10:51:26 2026,8,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,62, 142, 57, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 15, 226, 1
Sat Aug  8 10:51:27 2026,9,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,62, 141, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 15, 239, 1
Sat Aug  8 10:51:28 2026,10,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,62, 141, 60, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 15, 216, 1
Sat Aug  8 10:51:30 2026,11,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,64, 142, 57, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 15, 207, 1
Sat Aug  8 10:51:31 2026,12,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,64, 141, 60, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 15, 235, 1
Sat Aug  8 10:51:32 2026,13,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,64, 142, 60, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 15, 226, 1
Sat Aug  8 10:51:34 2026,14,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,62, 140, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 15, 222, 1
Sat Aug  8 10:51:35 2026,15,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,62, 142, 57, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 15, 224, 1
Sat Aug  8 10:51:36 2026,16,7, 3, 5, 20, 0, 100, 2, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,62, 142, 57, 140, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 16, 0, 15, 218, 1
