Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Wed Aug 12 19:20:21 2026,1,12, 1, 8, 20, 0, 10, 0, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 12 19:20:28 2026,2,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Wed Aug 12 19:20:32 2026,3,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,88, 157, 83, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 9, 255, 1
Wed Aug 12 19:20:36 2026,4,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,88, 160, 81, 164, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 9, 254, 1
Wed Aug 12 19:20:41 2026,5,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,88, 158, 81, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 10, 187, 1
Wed Aug 12 19:20:45 2026,6,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,84, 160, 81, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 9, 207, 1
Wed Aug 12 19:20:50 2026,7,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,84, 164, 81, 160, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 9, 144, 1
Wed Aug 12 19:20:54 2026,8,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,84, 162, 81, 160, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 10, 237, 1
Wed Aug 12 19:20:59 2026,9,12, 1, 8, 20, 0, 10, 4, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,86, 154, 81, 157, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 9, 80, 1
Wed Aug 12 19:21:03 2026,10,12, 1, 8, 20, 0, 10, 4, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,88, 158, 83, 151, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 9, 0, 9, 96, 1
