Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Tue Aug 11 20:42:38 2026,1,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,88, 143, 83, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 9, 75, 1
Tue Aug 11 20:42:39 2026,2,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,86, 142, 81, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 10, 83, 1
Tue Aug 11 20:42:40 2026,3,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,86, 143, 81, 140, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 9, 197, 1
Tue Aug 11 20:42:42 2026,4,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,86, 142, 85, 143, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 8, 227, 1
Tue Aug 11 20:42:43 2026,5,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,86, 142, 83, 143, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 10, 30, 1
Tue Aug 11 20:42:44 2026,6,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,86, 144, 83, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 10, 64, 1
Tue Aug 11 20:42:46 2026,7,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,84, 142, 83, 142, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 9, 181, 1
Tue Aug 11 20:42:47 2026,8,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,86, 143, 83, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 16, 0, 9, 122, 1
Tue Aug 11 20:42:49 2026,9,7, 3, 8, 20, 0, 10, 2, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,86, 142, 83, 141, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 17, 0, 10, 133, 1
Tue Aug 11 20:42:50 2026,10,7, 3, 8, 20, 0, 10, 2, 5, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,88, 142, 83, 143, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 18, 0, 10, 129, 1
