Time stamp,Contador,DL_B0,DL_B1,DL_B2,DL_B3,DL_B4,DL_B5,DL_B6,DL_B7,DL_B8,DL_B9,DL_B10,DL_B11,DL_B12,DL_B13,DL_B14,DL_B15,DL_B16,DL_B17,DL_B18,DL_B19,UL_B0,UL_B1,UL_B2,UL_B3,UL_B4,UL_B5,UL_B6,UL_B7,UL_B8,UL_B9,UL_B10,UL_B11,UL_B12,UL_B13,UL_B14,UL_B15,UL_B16,UL_B17,UL_B18,UL_B19
Sat Aug  8 12:08:54 2026,1,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0,100, 155, 96, 171, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 9, 233, 1
Sat Aug  8 12:08:58 2026,2,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0,100, 155, 96, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 9, 249, 1
Sat Aug  8 12:09:03 2026,3,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0,100, 158, 98, 163, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 9, 255, 1
Sat Aug  8 12:09:07 2026,4,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0,100, 154, 96, 164, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 9, 183, 1
Sat Aug  8 12:09:12 2026,5,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0,100, 156, 98, 167, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 9, 255, 1
Sat Aug  8 12:09:16 2026,6,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0,100, 155, 96, 161, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 10, 141, 1
Sat Aug  8 12:09:21 2026,7,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0,100, 157, 96, 163, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 9, 255, 1
Sat Aug  8 12:09:25 2026,8,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0,100, 156, 96, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 0, 9, 234, 1
Sat Aug  8 12:09:29 2026,9,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0,100, 154, 96, 165, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 0, 10, 154, 1
Sat Aug  8 12:09:34 2026,10,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0,100, 157, 96, 164, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 0, 9, 241, 1
Sat Aug  8 12:09:38 2026,11,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0,98, 155, 96, 161, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 9, 248, 1
Sat Aug  8 12:09:43 2026,12,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0,100, 153, 96, 158, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 10, 118, 1
Sat Aug  8 12:09:47 2026,13,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0,100, 154, 96, 165, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 0, 9, 235, 1
Sat Aug  8 12:09:52 2026,14,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0,100, 155, 96, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 14, 0, 9, 202, 1
Sat Aug  8 12:09:56 2026,15,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0,98, 157, 96, 167, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 15, 0, 9, 255, 1
Sat Aug  8 12:10:00 2026,16,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0,100, 161, 96, 166, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 16, 0, 10, 146, 1
Sat Aug  8 12:10:05 2026,17,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0,100, 154, 98, 162, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 17, 0, 10, 103, 1
Sat Aug  8 12:10:09 2026,18,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0,100, 159, 96, 160, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 0, 9, 195, 1
Sat Aug  8 12:10:14 2026,19,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0,100, 155, 96, 158, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 19, 0, 10, 139, 1
Sat Aug  8 12:10:18 2026,20,12, 1, 8, 20, 0, 100, 8, 4, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0,100, 157, 96, 164, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 20, 0, 9, 210, 1
